cik,company,period_of_report,gvkey,datadate,filename,can_label,qualified,label,bankruptcy_prediction_split,bankruptcy_date_1,bankruptcy_date_2,bankruptcy_date_3,filing_date,cik_year,gc_list,year,accessionNumber,form,primaryDocument,isXBRL,reportDateIndex,revenue,sga_expenses,gross_profit,cost_of_goods_sold,operating_expenses,operating_income,interest_expense,pretax_income,income_taxes,net_income,earnings_per_share_basic,earnings_per_share_diluted,goodwill,assets,current_assets,noncurrent_assets,cash_and_cash_equivalents,short_term_investments,accounts_receivable,inventory,property_plant_and_equipment_net,accounts_payable,current_liabilities,long_term_debt,noncurrent_liabilities,liabilities,net_cash_from_operating_activities,net_cash_from_investing_activities,net_cash_from_financing_activities,cash_end_of_period,depreciation_and_amortization,capital_expenditures,accumulated_other_comprehensive_income,stockholders_equity
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2004-09-30,1209,30/09/2004,/2004/2969_10K_2004_0000950123-04-014695.json,True,Yes,False,train,,,,2004-12-13,2969__2004,[],2004,0000950123-04-014695,10-K,y68942e10vk.htm,0,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2005-09-30,1209,30/09/2005,/2005/2969_10K_2005_0000950123-05-013994.json,True,Yes,False,train,,,,2005-11-22,2969__2005,[],2005,0000950123-05-013994,10-K,y14674e10vk.htm,0,1326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2006-09-30,1209,30/09/2006,/2006/2969_10K_2006_0000950123-06-015112.json,True,Yes,False,train,,,,2006-12-13,2969__2006,[],2006,0000950123-06-015112,10-K,y27203e10vk.htm,0,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2007-09-30,1209,30/09/2007,/2007/2969_10K_2007_0000950123-07-016020.json,True,Yes,False,train,,,,2007-11-28,2969__2007,[],2007,0000950123-07-016020,10-K,y41540e10vk.htm,0,1056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2008-09-30,1209,30/09/2008,/2008/2969_10K_2008_0000950123-08-016491.json,True,Yes,False,train,,,,2008-11-26,2969__2008,[],2008,0000950123-08-016491,10-K,y72746e10vk.htm,0,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2009-09-30,1209,30/09/2009,/2009/2969_10K_2009_0000950123-09-066095.json,True,Yes,False,train,,,,2009-11-25,2969__2009,[],2009,0000950123-09-066095,10-K,y79730e10vk.htm,1,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2010-09-30,1209,30/09/2010,/2010/2969_10K_2010_0001193125-10-266784.json,True,Yes,False,train,,,,2010-11-23,2969__2010,[],2010,0001193125-10-266784,10-K,d10k.htm,1,552,9026000000.000000,956900000.000000,,6503000000.000000,,1389000000.000000,121900000.000000,1029100000.000000,38700000.000000,1054500000.000000,4.850000,4.740000,914600000.000000,13505900000.000000,3033800000.000000,372100000.000000,374300000.000000,2244100000.000000,99300000.000000,912800000.000000,7051300000.000000,1702000000.000000,2244100000.000000,3659800000.000000,5564200000.000000,5546900000.000000,1522400000.000000,19500000.000000,-8200000.000000,37200000.000000,863400000.000000,1030900000.000000,,5546900000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2011-09-30,1209,30/09/2011,/2011/2969_10K_2011_0001193125-11-319887.json,True,Yes,False,train,,,,2011-11-22,2969__2011,[],2011,0001193125-11-319887,10-K,d221596d10k.htm,1,400,10082000000.000000,1014400000.000000,,7315300000.000000,,1622200000.000000,115500000.000000,1224200000.000000,37200000.000000,1261500000.000000,5.750000,5.630000,892400000.000000,14290700000.000000,3189800000.000000,286300000.000000,422500000.000000,2342000000.000000,1575000000.000000,1011600000.000000,7412000000.000000,1641800000.000000,2342000000.000000,3927500000.000000,6010000000.000000,5795800000.000000,1753200000.000000,-1212200000.000000,-31400000.000000,10800000.000000,873900000.000000,1351700000.000000,14000000.000000,5938700000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2012-09-30,1209,30/09/2012,/2012/2969_10K_2012_0001193125-12-476878.json,True,Yes,False,train,,,,2012-11-20,2969__2012,[],2012,0001193125-12-476878,10-K,d409668d10k.htm,1,274,9611700000.000000,946800000.000000,,7051900000.000000,,1282400000.000000,123700000.000000,1167300000.000000,47100000.000000,1193300000.000000,5.530000,5.440000,1598400000.000000,16941800000.000000,3415800000.000000,342000000.000000,454400000.000000,2689900000.000000,1544700000.000000,1175700000.000000,8240600000.000000,1927700000.000000,2689900000.000000,4584200000.000000,7236100000.000000,6477200000.000000,-78400000.000000,4000000.000000,-26900000.000000,863400000.000000,840800000.000000,1521000000.000000,,6623300000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2013-09-30,1209,30/09/2013,/2013/2969_10K_2013_0001193125-13-453925.json,True,Yes,False,train,,,,2013-11-26,2969__2013,[],2013,0001193125-13-453925,10-K,d595257d10k.htm,1,127,10180400000.000000,1066300000.000000,,7472100000.000000,,1324400000.000000,141800000.000000,994200000.000000,70200000.000000,1032500000.000000,4.740000,4.680000,1653800000.000000,17850100000.000000,3439100000.000000,432400000.000000,450400000.000000,3227600000.000000,1544300000.000000,1195500000.000000,8974000000.000000,1944900000.000000,3227600000.000000,5056300000.000000,7047800000.000000,7042100000.000000,115400000.000000,2000000.000000,-35100000.000000,224900000.000000,907000000.000000,1524200000.000000,,7198900000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2014-09-30,1209,30/09/2014,/2014/2969_10K_2014_0001193125-14-423115.json,True,Yes,False,train,,,,2014-11-24,2969__2014,[],2014,0001193125-14-423115,10-K,d805038d10k.htm,1,2,10439000000.000000,1059300000.000000,,7634600000.000000,,1328200000.000000,125100000.000000,991700000.000000,52800000.000000,993100000.000000,4.660000,4.610000,1237300000.000000,17779100000.000000,3294800000.000000,1187500000.000000,336600000.000000,2963000000.000000,1486000000.000000,1257900000.000000,9532100000.000000,1591000000.000000,2963000000.000000,4824500000.000000,7007500000.000000,7365800000.000000,-504300000.000000,1400000.000000,-47100000.000000,0.000000,956900000.000000,1684200000.000000,,7521400000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2015-09-30,1209,30/09/2015,/2015/2969_10K_2015_0001193125-15-386399.json,True,Yes,False,train,,,,2015-11-24,2969__2015,[],2015,0001193125-15-386399,10-K,d69855d10k.htm,1,879,9894900000.000000,941700000.000000,,6944100000.000000,,1699100000.000000,103500000.000000,1277900000.000000,47300000.000000,1317600000.000000,5.950000,5.880000,1131300000.000000,17438100000.000000,2910800000.000000,1556500000.000000,206400000.000000,3648100000.000000,1406200000.000000,1265700000.000000,9636900000.000000,1662400000.000000,3648100000.000000,3949100000.000000,6408900000.000000,7249000000.000000,-945400000.000000,1400000.000000,-56800000.000000,34500000.000000,936400000.000000,1614800000.000000,,7381100000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2016-09-30,1209,30/09/2016,/2016/2969_10K_2016_0001193125-16-773346.json,True,Yes,False,test,,,,2016-11-21,2969__2016,[],2016,0001193125-16-773346,10-K,d271291d10k.htm,1,763,9524400000.000000,849300000.000000,,6402700000.000000,,2106000000.000000,115500000.000000,631100000.000000,58100000.000000,661500000.000000,2.920000,2.890000,1150200000.000000,18055300000.000000,4317300000.000000,1873400000.000000,1501300000.000000,3283300000.000000,1439900000.000000,1288100000.000000,8852700000.000000,1810600000.000000,3283300000.000000,4918100000.000000,7558600000.000000,7079600000.000000,-271100000.000000,1700000.000000,-43900000.000000,0.000000,925900000.000000,1055800000.000000,,7213400000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2017-09-30,1209,30/09/2017,/2017/2969_10K_2017_0000002969-17-000039.json,True,Yes,False,test,,,,2017-11-16,2969__2017,[],2017,0000002969-17-000039,10-K,apd-10xkx30sep2017.htm,1,676,8187600000.000000,715600000.000000,,5753400000.000000,,29000000.000000,120600000.000000,3000400000.000000,29000000.000000,3021200000.000000,13.760000,13.650000,721500000.000000,18467200000.000000,5876700000.000000,1611900000.000000,3273600000.000000,404000000.000000,1174000000.000000,1286900000.000000,8440200000.000000,1814300000.000000,2489000000.000000,3402400000.000000,5792700000.000000,10086200000.000000,165400000.000000,2300000.000000,-41300000.000000,8200000.000000,865800000.000000,1039700000.000000,,10185500000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2018-09-30,1209,30/09/2018,/2018/2969_10K_2018_0000002969-18-000044.json,True,Yes,False,test,,,,2018-11-20,2969__2018,[],2018,0000002969-18-000044,10-K,apd-10xkx30sep2018.htm,1,598,8930200000.000000,760800000.000000,,6189500000.000000,,5100000.000000,130500000.000000,1497800000.000000,5100000.000000,1532900000.000000,6.830000,6.780000,788900000.000000,19178300000.000000,5082200000.000000,1536900000.000000,2791300000.000000,184700000.000000,1207200000.000000,1277200000.000000,9923700000.000000,1817800000.000000,2338300000.000000,2967400000.000000,1536900000.000000,10857500000.000000,131600000.000000,48800000.000000,-41500000.000000,345400000.000000,970700000.000000,1568400000.000000,,11176300000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2019-09-30,1209,30/09/2019,/2019/2969_10K_2019_0000002969-19-000051.json,True,Yes,False,test,,,,2019-11-26,2969__2019,[],2019,0000002969-19-000051,10-K,apd-10xkx30sep19.htm,1,532,8918900000.000000,750000000.000000,,5975500000.000000,,66700000.000000,137000000.000000,1760000000.000000,66700000.000000,1809400000.000000,7.990000,7.940000,797100000.000000,18942800000.000000,4618300000.000000,1712400000.000000,2248700000.000000,166000000.000000,1260200000.000000,1276200000.000000,10337600000.000000,1635700000.000000,1820900000.000000,2907300000.000000,1712400000.000000,11053600000.000000,-19400000.000000,11100000.000000,-19900000.000000,123200000.000000,1082800000.000000,1989700000.000000,,11388300000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2020-09-30,1209,30/09/2020,/2020/2969_10K_2020_0000002969-20-000049.json,True,Yes,False,test,,,,2020-11-19,2969__2020,[],2020,0000002969-20-000049,10-K,apd-20200930.htm,1,440,8856300000.000000,775900000.000000,,5858100000.000000,,30700000.000000,109300000.000000,1886700000.000000,30700000.000000,1931100000.000000,8.530000,8.490000,891500000.000000,25168500000.000000,8684900000.000000,1916000000.000000,5253000000.000000,1104900000.000000,1274800000.000000,1432200000.000000,11964700000.000000,1833200000.000000,2416700000.000000,7132900000.000000,1916000000.000000,12079800000.000000,116400000.000000,80300000.000000,-80100000.000000,183300000.000000,1185000000.000000,2509000000.000000,,12443100000.000000
2969,AIR PRODUCTS & CHEMICALS INC /DE/,2021-09-30,1209,30/09/2021,/2021/2969_10K_2021_0000002969-21-000055.json,True,Yes,False,test,,,,2021-11-18,2969__2021,[],2021,0000002969-21-000055,10-K,apd-20210930.htm,1,362,10323000000.000000,828400000.000000,,7186100000.000000,,73700000.000000,141800000.000000,2099100000.000000,73700000.000000,2114900000.000000,9.470000,9.430000,911500000.000000,26859200000.000000,8376300000.000000,1640900000.000000,4468900000.000000,1331900000.000000,1451300000.000000,1649300000.000000,13254600000.000000,2218300000.000000,2799100000.000000,6875700000.000000,1640900000.000000,13539700000.000000,-116700000.000000,37500000.000000,-28400000.000000,10500000.000000,1321300000.000000,2464200000.000000,,14088000000.000000
3146,ALABAMA GAS CORP,2002-12-31,1224,31/12/2002,/2002/3146_10K_2002_0000950144-04-000685.json,True,Yes,False,train,,,,2004-02-02,3146__2002,[],2004,0000950144-04-000685,10-K,g79764age10vk.txt,0,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,ALABAMA GAS CORP,2003-12-31,1224,31/12/2003,/2003/3146_10K_2003_0000950144-04-002408.json,True,Yes,False,train,,,,2004-03-12,3146__2003,[],2004,0000950144-04-002408,10-K,g87765e10vk.txt,0,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,ALABAMA GAS CORP,2004-12-31,1224,31/12/2004,/2004/3146_10K_2004_0000277595-05-000015.json,True,Yes,False,train,,,,2005-03-15,3146__2004,[],2005,0000277595-05-000015,10-K,tenk04filingcopy.htm,0,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,ALABAMA GAS CORP,2005-12-31,1224,31/12/2005,/2005/3146_10K_2005_0001193125-06-055140.json,True,Yes,False,train,,,,2006-03-15,3146__2005,[],2006,0001193125-06-055140,10-K,d10k.htm,0,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,ALABAMA GAS CORP,2006-12-31,1224,31/12/2006,/2006/3146_10K_2006_0001193125-07-040985.json,True,Yes,False,train,,,,2007-02-27,3146__2006,[],2007,0001193125-07-040985,10-K,d10k.htm,0,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,ALABAMA GAS CORP,2007-12-31,1224,31/12/2007,/2007/3146_10K_2007_0001193125-08-037535.json,True,Yes,False,train,,,,2008-02-25,3146__2007,[],2008,0001193125-08-037535,10-K,d10k.htm,0,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,ALABAMA GAS CORP,2008-12-31,1224,31/12/2008,/2008/3146_10K_2008_0001193125-09-037514.json,True,Yes,False,train,,,,2009-02-25,3146__2008,[],2009,0001193125-09-037514,10-K,d10k.htm,0,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,ALABAMA GAS CORP,2009-12-31,1224,31/12/2009,/2009/3146_10K_2009_0001193125-10-040857.json,True,Yes,False,train,,,,2010-02-25,3146__2009,[],2010,0001193125-10-040857,10-K,d10k.htm,1,158,1440420000.000000,,,,380625000.000000,4972000.000000,39379000.000000,256325000.000000,-35097000.000000,435393000.000000,3.580000,3.570000,,3803118000.000000,515606000.000000,33196000.000000,75844000.000000,520761000.000000,17251000.000000,17440000.000000,1211624000.000000,164327000.000000,883328000.000000,410786000.000000,883328000.000000,883328000.000000,679457000.000000,1808000.000000,-317000.000000,185131000.000000,235084000.000000,340107000.000000,,1988243000.000000
3146,ALABAMA GAS CORP,2010-12-31,1224,31/12/2010,/2010/3146_10K_2010_0001193125-11-047619.json,True,Yes,False,train,,,,2011-02-25,3146__2010,[],2011,0001193125-11-047619,10-K,d10k.htm,1,146,1578534000.000000,,,,429165000.000000,4285000.000000,39222000.000000,290807000.000000,-35580000.000000,493377000.000000,4.050000,4.040000,,4363560000.000000,486283000.000000,28286000.000000,22659000.000000,818611000.000000,15048000.000000,19045000.000000,1292611000.000000,268214000.000000,985652000.000000,405254000.000000,985652000.000000,985652000.000000,671022000.000000,1464000.000000,-317000.000000,410348000.000000,63668000.000000,434121000.000000,,2154043000.000000
3146,ALABAMA GAS CORP,2011-12-31,1224,31/12/2011,/2011/3146_10K_2011_0000277595-12-000007.json,True,Yes,False,train,,,,2012-02-27,3146__2011,[],2012,0000277595-12-000007,10-K,egn-12312011x10k.htm,1,127,1483479000.000000,,,,419119000.000000,2334000.000000,44822000.000000,259624000.000000,-42944000.000000,448269000.000000,3.600000,3.590000,,5237416000.000000,444168000.000000,57143000.000000,9541000.000000,543879000.000000,12946000.000000,26420000.000000,1358266000.000000,302048000.000000,1107674000.000000,1153700000.000000,1107674000.000000,1107674000.000000,761831000.000000,1679000.000000,-4334000.000000,310193000.000000,10916000.000000,889614000.000000,,2432163000.000000
3146,ALABAMA GAS CORP,2012-12-31,1224,31/12/2012,/2012/3146_10K_2012_0000277595-13-000012.json,True,Yes,False,train,,,,2013-02-28,3146__2012,[],2013,0000277595-13-000012,10-K,egn-12312012x10k.htm,1,109,1617169000.000000,,,,477883000.000000,4448000.000000,65556000.000000,253562000.000000,-62011000.000000,459392000.000000,3.520000,3.510000,,6175890000.000000,425120000.000000,45515000.000000,9704000.000000,1159782000.000000,6549000.000000,28291000.000000,1416590000.000000,257579000.000000,1235890000.000000,1103528000.000000,1235890000.000000,1235890000.000000,735737000.000000,881000.000000,-1556000.000000,139563000.000000,16757000.000000,1184300000.000000,,2676690000.000000
3146,ALABAMA GAS CORP,2013-12-31,1224,31/12/2013,/2013/3146_10K_2013_0000277595-14-000012.json,True,Yes,False,train,,,,2014-03-03,3146__2013,[],2014,0000277595-14-000012,10-K,egn-12312013x10k.htm,1,88,1738650000.000000,,,,562350000.000000,16803000.000000,69200000.000000,204554000.000000,-52772000.000000,351201000.000000,2.830000,2.820000,,6622212000.000000,427231000.000000,2756000.000000,5555000.000000,1109893000.000000,5694000.000000,16601000.000000,1491433000.000000,250756000.000000,1310836000.000000,1343464000.000000,1310836000.000000,1310836000.000000,927377000.000000,1701000.000000,-2740000.000000,31331000.000000,16008000.000000,1195402000.000000,,2858019000.000000
3146,ALABAMA GAS CORP,2015-09-30,1224,30/09/2015,/2015/3146_10K_2015_0001126956-15-000077.json,True,Yes,False,train,,,,2015-11-24,3146__2015,[],2015,0001126956-15-000077,10-K,lglgcagc-20150930x10k.htm,1,57,1976400000.000000,,,,1545000000.000000,272500000.000000,74600000.000000,136900000.000000,1200000.000000,272500000.000000,3.160000,3.160000,946000000.000000,5290200000.000000,530100000.000000,27600000.000000,13800000.000000,59900000.000000,86700000.000000,14800000.000000,4234500000.000000,51700000.000000,2600000.000000,1771500000.000000,32400000.000000,1573600000.000000,6400000.000000,700000.000000,-1100000.000000,8200000.000000,130800000.000000,289800000.000000,,1573600000.000000
3146,ALABAMA GAS CORP,2016-09-30,1224,30/09/2016,/2016/3146_10K_2016_0001126956-16-000144.json,True,Yes,False,test,,,,2016-11-15,3146__2016,[],2016,0001126956-16-000144,10-K,a10k-20160930xsrlgcagc.htm,1,47,80100000.000000,,,,1131800000.000000,282300000.000000,77200000.000000,144200000.000000,8600000.000000,282300000.000000,3.260000,3.240000,1164900000.000000,6077400000.000000,569600000.000000,838000000.000000,5200000.000000,62100000.000000,113400000.000000,16300000.000000,4793600000.000000,55200000.000000,1600000.000000,1833700000.000000,130700000.000000,1768200000.000000,4900000.000000,1700000.000000,-1800000.000000,0.000000,137500000.000000,293300000.000000,,1768200000.000000
3146,SPIRE ALABAMA INC,2017-09-30,1224,30/09/2017,/2017/3146_10K_2017_0001126956-17-000063.json,True,Yes,False,test,,,,2017-11-15,3146__2017,[],2017,0001126956-17-000063,10-K,spire10k-20170930.htm,1,38,80700000.000000,,,,1266800000.000000,321700000.000000,89100000.000000,161600000.000000,6600000.000000,321700000.000000,3.440000,3.430000,1171600000.000000,6546700000.000000,725500000.000000,791100000.000000,7400000.000000,64200000.000000,149200000.000000,18900000.000000,5278400000.000000,61000000.000000,3400000.000000,1995000000.000000,157200000.000000,1991300000.000000,4200000.000000,-800000.000000,-8100000.000000,0.000000,154100000.000000,438100000.000000,,1991300000.000000
3146,SPIRE ALABAMA INC,2018-09-30,1224,30/09/2018,/2018/3146_10K_2018_0001126956-18-000065.json,True,Yes,False,test,,,,2018-11-15,3146__2018,[],2018,0001126956-18-000065,10-K,spireconsolidated10k93018.htm,1,32,77000000.000000,,,,1545200000.000000,279700000.000000,98400000.000000,214200000.000000,6400000.000000,279700000.000000,4.350000,4.330000,1171600000.000000,6843600000.000000,659600000.000000,669800000.000000,4400000.000000,68700000.000000,167300000.000000,23100000.000000,5653300000.000000,65400000.000000,6900000.000000,1900100000.000000,354600000.000000,2255400000.000000,44200000.000000,4200000.000000,-3200000.000000,28100000.000000,168400000.000000,499400000.000000,,2255400000.000000
3146,SPIRE ALABAMA INC,2019-09-30,1224,30/09/2019,/2019/3146_10K_2019_0001564590-19-044464.json,True,Yes,False,test,,,,2019-11-26,3146__2019,[],2019,0001564590-19-044464,10-K,sr-10k_20190930.htm,1,27,93200000.000000,,,,1461600000.000000,302300000.000000,104400000.000000,184600000.000000,21200000.000000,302300000.000000,3.530000,3.520000,1171600000.000000,7619200000.000000,614500000.000000,78600000.000000,5800000.000000,72300000.000000,172800000.000000,23300000.000000,6146500000.000000,68500000.000000,4300000.000000,2082600000.000000,60800000.000000,2543000000.000000,-4000000.000000,7100000.000000,-2800000.000000,7900000.000000,181700000.000000,823300000.000000,,2543000000.000000
3146,SPIRE ALABAMA INC,2020-09-30,1224,30/09/2020,/2020/3146_10K_2020_0001564590-20-054448.json,True,Yes,False,test,,,,2020-11-18,3146__2020,[],2020,0001564590-20-054448,10-K,sr-10k_20200930.htm,1,21,1855400000.000000,,,,148400000.000000,206400000.000000,105500000.000000,88600000.000000,100000.000000,206400000.000000,1.440000,1.440000,1171600000.000000,8241200000.000000,590600000.000000,69500000.000000,4100000.000000,71700000.000000,146400000.000000,26500000.000000,6766300000.000000,71400000.000000,10000000.000000,2423700000.000000,113000000.000000,2522300000.000000,8200000.000000,-6800000.000000,-6100000.000000,7900000.000000,197300000.000000,638400000.000000,,2522300000.000000
